Home,Visitors,Date,Time,Day,DH
Brewers,Mets,9/21/2022,1:10 PM,Wednesday,
Brewers,Cardinals,9/27/2022,6:40 PM,Tuesday,
Brewers,Cardinals,9/28/2022,6:40 PM,Wednesday,
Brewers,Marlins,9/29/2022,6:40 PM,Thursday,
Brewers,Marlins,9/30/2022,7:10 PM,Friday,
Brewers,Marlins,10/1/2022,6:10 PM,Saturday,
Brewers,Marlins,10/2/2022,1:10 PM,Sunday,
Brewers,Diamondbacks,10/3/2022,6:40 PM,Monday,
Brewers,Diamondbacks,10/4/2022,6:40 PM,Tuesday,
Brewers,Diamondbacks,10/5/2022,TBA,Wednesday,
Cardinals,Pirates,4/7/2022,3:15 PM,Thursday,
Cardinals,Pirates,4/9/2022,1:15 PM,Saturday,
Cardinals,Pirates,4/10/2022,1:15 PM,Sunday,
Cardinals,Pirates,4/11/2022,1:15 PM,Monday,
Cardinals,Royals,4/12/2022,6:45 PM,Tuesday,
Cardinals,Royals,4/13/2022,12:15 PM,Wednesday,
Cardinals,Mets,4/25/2022,6:45 PM,Monday,
Cardinals,Mets,4/26/2022,6:45 PM,Tuesday,
Cardinals,Mets,4/27/2022,12:15 PM,Wednesday,
Cardinals,Diamondbacks,4/28/2022,6:45 PM,Thursday,
Cardinals,Diamondbacks,4/29/2022,7:15 PM,Friday,
Cardinals,Diamondbacks,4/30/2022,1:15 PM,Saturday,
Cardinals,Diamondbacks,5/1/2022,1:15 PM,Sunday,
Cardinals,Orioles,5/10/2022,6:45 PM,Tuesday,
Cardinals,Orioles,5/11/2022,6:45 PM,Wednesday,
Cardinals,Orioles,5/12/2022,12:15 PM,Thursday,
Cardinals,Giants,5/13/2022,7:15 PM,Friday,
Cardinals,Giants,5/14/2022,1:15 PM,Saturday,
Cardinals,Giants,5/15/2022,6:08 PM,Sunday,
Cardinals,Blue Jays,5/23/2022,6:45 PM,Monday,
Cardinals,Blue Jays,5/24/2022,6:45 PM,Tuesday,
Cardinals,Brewers,5/26/2022,6:45 PM,Thursday,
Cardinals,Brewers,5/27/2022,7:15 PM,Friday,
Cardinals,Brewers,5/28/2022,1:15 PM,Saturday,
Cardinals,Brewers,5/29/2022,1:15 PM,Sunday,
Cardinals,Padres,5/30/2022,1:15 PM,Monday,
Cardinals,Padres,5/31/2022,6:45 PM,Tuesday,
Cardinals,Padres,6/1/2022,12:15 PM,Wednesday,
Cardinals,Reds,6/10/2022,7:15 PM,Friday,
Cardinals,Reds,6/11/2022,1:15 PM,Saturday,
Cardinals,Reds,6/12/2022,1:15 PM,Sunday,
Cardinals,Pirates,6/13/2022,6:45 PM,Monday,
Cardinals,Pirates,6/14/2022,6:45 PM,Tuesday,
Cardinals,Pirates,6/15/2022,6:45 PM,Wednesday,
Cardinals,Cubs,6/24/2022,7:15 PM,Friday,
Cardinals,Cubs,6/25/2022,1:15 PM,Saturday,
Cardinals,Cubs,6/26/2022,1:15 PM,Sunday,
Cardinals,Marlins,6/27/2022,6:45 PM,Monday,
Cardinals,Marlins,6/28/2022,6:45 PM,Tuesday,
Cardinals,Marlins,6/29/2022,6:45 PM,Wednesday,
Cardinals,Phillies,7/8/2022,7:15 PM,Friday,
Cardinals,Phillies,7/9/2022,1:15 PM,Saturday,
Cardinals,Phillies,7/10/2022,1:15 PM,Sunday,
Cardinals,Phillies,7/11/2022,6:15 PM,Monday,
Cardinals,Dodgers,7/12/2022,6:45 PM,Tuesday,
Cardinals,Dodgers,7/13/2022,6:45 PM,Wednesday,
Cardinals,Dodgers,7/14/2022,6:15 PM,Thursday,
Cardinals,Reds,7/15/2022,7:15 PM,Friday,
Cardinals,Reds,7/16/2022,1:15 PM,Saturday,
Cardinals,Reds,7/17/2022,1:15 PM,Sunday,
Cardinals,Cubs,8/2/2022,6:45 PM,Tuesday,
Cardinals,Cubs,8/3/2022,6:45 PM,Wednesday,
Cardinals,Cubs,8/4/2022,6:45 PM,Thursday,
Cardinals,Yankees,8/5/2022,7:15 PM,Friday,
Cardinals,Yankees,8/6/2022,6:15 PM,Saturday,
Cardinals,Yankees,8/7/2022,1:15 PM,Sunday,
Cardinals,Brewers,8/12/2022,7:15 PM,Friday,
Cardinals,Brewers,8/13/2022,6:15 PM,Saturday,
Cardinals,Brewers,8/14/2022,1:15 PM,Sunday,
Cardinals,Rockies,8/16/2022,6:45 PM,Tuesday,
Cardinals,Rockies,8/17/2022,6:45 PM,Wednesday,
Cardinals,Rockies,8/18/2022,12:15 PM,Thursday,
Cardinals,Braves,8/26/2022,7:15 PM,Friday,
Cardinals,Braves,8/27/2022,6:15 PM,Saturday,
Cardinals,Braves,8/28/2022,1:15 PM,Sunday,
Cardinals,Cubs,9/2/2022,7:15 PM,Friday,
Cardinals,Cubs,9/3/2022,6:15 PM,Saturday,
Cardinals,Cubs,9/4/2022,1:15 PM,Sunday,
Cardinals,Nationals,9/5/2022,3:15 PM,Monday,
Cardinals,Nationals,9/6/2022,6:45 PM,Tuesday,
Cardinals,Nationals,9/7/2022,6:45 PM,Wednesday,
Cardinals,Nationals,9/8/2022,12:15 PM,Thursday,
Cardinals,Brewers,9/13/2022,6:45 PM,Tuesday,
Cardinals,Brewers,9/14/2022,6:45 PM,Wednesday,
Cardinals,Reds,9/15/2022,6:45 PM,Thursday,
Cardinals,Reds,9/16/2022,7:15 PM,Friday,
Cardinals,Reds,9/17/2022,6:15 PM,Saturday,
Cardinals,Reds,9/18/2022,1:15 PM,Sunday,
Cardinals,Pirates,9/30/2022,7:15 PM,Friday,
Cardinals,Pirates,10/1/2022,6:15 PM,Saturday,
Cardinals,Pirates,10/2/2022,1:15 PM,Sunday,
Cubs,Brewers,4/7/2022,1:20 PM,Thursday,
Cubs,Brewers,4/8/2022,1:20 PM,Friday,
Cubs,Brewers,4/9/2022,1:20 PM,Saturday,
Cubs,Brewers,4/10/2022,1:20 PM,Sunday,
Cubs,Rays,4/18/2022,6:40 PM,Monday,
Cubs,Rays,4/19/2022,6:40 PM,Tuesday,
Cubs,Rays,4/20/2022,6:40 PM,Wednesday,
Cubs,Pirates,4/21/2022,6:40 PM,Thursday,
Cubs,Pirates,4/22/2022,1:20 PM,Friday,
Cubs,Pirates,4/23/2022,1:20 PM,Saturday,
Cubs,Pirates,4/24/2022,1:20 PM,Sunday,
Cubs,White Sox,5/3/2022,6:40 PM,Tuesday,
Cubs,White Sox,5/4/2022,6:40 PM,Wednesday,
Cubs,Dodgers,5/6/2022,1:20 PM,Friday,
Cubs,Dodgers,5/7/2022,1:20 PM,Saturday,
Cubs,Dodgers,5/8/2022,6:08 PM,Sunday,
Cubs,Pirates,5/16/2022,6:40 PM,Monday,
Cubs,Pirates,5/17/2022,6:40 PM,Tuesday,
Cubs,Pirates,5/18/2022,6:40 PM,Wednesday,
Cubs,Diamondbacks,5/19/2022,6:40 PM,Thursday,
Cubs,Diamondbacks,5/20/2022,1:20 PM,Friday,
Cubs,Diamondbacks,5/21/2022,1:20 PM,Saturday,
Cubs,Diamondbacks,5/22/2022,1:20 PM,Sunday,
Cubs,Brewers,5/30/2022,1:20 PM,Monday,
Cubs,Brewers,5/31/2022,7:05 PM,Tuesday,
Cubs,Brewers,6/1/2022,7:05 PM,Wednesday,
Cubs,Cardinals,6/2/2022,7:05 PM,Thursday,
Cubs,Cardinals,6/3/2022,1:20 PM,Friday,
Cubs,Cardinals,6/4/2022,12:20 PM,Saturday,DH
Cubs,Cardinals,6/5/2022,1:20 PM,Sunday,
Cubs,Padres,6/13/2022,7:05 PM,Monday,
Cubs,Padres,6/14/2022,7:05 PM,Tuesday,
Cubs,Padres,6/15/2022,7:05 PM,Wednesday,
Cubs,Padres,6/16/2022,1:20 PM,Thursday,
Cubs,Braves,6/17/2022,1:20 PM,Friday,
Cubs,Braves,6/18/2022,1:20 PM,Saturday,
Cubs,Braves,6/19/2022,1:20 PM,Sunday,
Cubs,Reds,6/28/2022,7:05 PM,Tuesday,
Cubs,Reds,6/29/2022,7:05 PM,Wednesday,
Cubs,Reds,6/30/2022,7:05 PM,Thursday,
Cubs,Red Sox,7/1/2022,1:20 PM,Friday,
Cubs,Red Sox,7/2/2022,6:15 PM,Saturday,
Cubs,Red Sox,7/3/2022,1:20 PM,Sunday,
Cubs,Orioles,7/12/2022,7:05 PM,Tuesday,
Cubs,Orioles,7/13/2022,7:05 PM,Wednesday,
Cubs,Mets,7/14/2022,7:05 PM,Thursday,
Cubs,Mets,7/15/2022,1:20 PM,Friday,
Cubs,Mets,7/16/2022,1:20 PM,Saturday,
Cubs,Mets,7/17/2022,1:20 PM,Sunday,
Cubs,Pirates,7/25/2022,7:05 PM,Monday,
Cubs,Pirates,7/26/2022,1:20 PM,Tuesday,
Cubs,Marlins,8/5/2022,1:20 PM,Friday,
Cubs,Marlins,8/6/2022,1:20 PM,Saturday,
Cubs,Marlins,8/7/2022,1:20 PM,Sunday,
Cubs,Nationals,8/8/2022,7:05 PM,Monday,
Cubs,Nationals,8/9/2022,7:05 PM,Tuesday,
Cubs,Nationals,8/10/2022,1:20 PM,Wednesday,
Cubs,Brewers,8/19/2022,1:20 PM,Friday,
Cubs,Brewers,8/20/2022,1:20 PM,Saturday,
Cubs,Brewers,8/21/2022,1:20 PM,Sunday,
Cubs,Cardinals,8/22/2022,7:05 PM,Monday,
Cubs,Cardinals,8/23/2022,1:20 PM,Tuesday,DH
Cubs,Cardinals,8/24/2022,7:05 PM,Wednesday,
Cubs,Cardinals,8/25/2022,1:20 PM,Thursday,
Cubs,Reds,9/6/2022,6:40 PM,Tuesday,
Cubs,Reds,9/7/2022,6:40 PM,Wednesday,
Cubs,Reds,9/8/2022,1:20 PM,Thursday,
Cubs,Giants,9/9/2022,3:05 PM,Friday,
Cubs,Giants,9/10/2022,1:20 PM,Saturday,
Cubs,Giants,9/11/2022,1:20 PM,Sunday,
Cubs,Rockies,9/16/2022,1:20 PM,Friday,
Cubs,Rockies,9/17/2022,1:20 PM,Saturday,
Cubs,Rockies,9/18/2022,1:20 PM,Sunday,
Cubs,Phillies,9/27/2022,6:40 PM,Tuesday,
Cubs,Phillies,9/28/2022,6:40 PM,Wednesday,
Cubs,Phillies,9/29/2022,1:20 PM,Thursday,
Cubs,Reds,9/30/2022,1:20 PM,Friday,
Cubs,Reds,10/1/2022,1:20 PM,Saturday,
Cubs,Reds,10/2/2022,1:20 PM,Sunday,
Diamondbacks,Padres,4/7/2022,6:40 PM,Thursday,
Diamondbacks,Padres,4/8/2022,6:40 PM,Friday,
Diamondbacks,Padres,4/9/2022,5:10 PM,Saturday,
Diamondbacks,Padres,4/10/2022,1:10 PM,Sunday,
Diamondbacks,Astros,4/12/2022,6:40 PM,Tuesday,
Diamondbacks,Astros,4/13/2022,12:40 PM,Wednesday,
Diamondbacks,Mets,4/22/2022,6:40 PM,Friday,
Diamondbacks,Mets,4/23/2022,5:10 PM,Saturday,
Diamondbacks,Mets,4/24/2022,1:10 PM,Sunday,
Diamondbacks,Dodgers,4/25/2022,6:40 PM,Monday,
Diamondbacks,Dodgers,4/26/2022,6:40 PM,Tuesday,
Diamondbacks,Dodgers,4/27/2022,12:40 PM,Wednesday,
Diamondbacks,Rockies,5/6/2022,6:40 PM,Friday,
Diamondbacks,Rockies,5/7/2022,5:10 PM,Saturday,
Diamondbacks,Rockies,5/8/2022,1:10 PM,Sunday,
Diamondbacks,Marlins,5/9/2022,6:40 PM,Monday,
Diamondbacks,Marlins,5/10/2022,6:40 PM,Tuesday,
Diamondbacks,Marlins,5/11/2022,12:40 PM,Wednesday,
Diamondbacks,Cubs,5/13/2022,6:40 PM,Friday,
Diamondbacks,Cubs,5/14/2022,5:10 PM,Saturday,
Diamondbacks,Cubs,5/15/2022,1:10 PM,Sunday,
Diamondbacks,Royals,5/23/2022,6:40 PM,Monday,
Diamondbacks,Royals,5/24/2022,6:40 PM,Tuesday,
Diamondbacks,Dodgers,5/26/2022,6:40 PM,Thursday,
Diamondbacks,Dodgers,5/27/2022,6:40 PM,Friday,
Diamondbacks,Dodgers,5/28/2022,4:15 PM,Saturday,
Diamondbacks,Dodgers,5/29/2022,1:10 PM,Sunday,
Diamondbacks,Braves,5/30/2022,5:10 PM,Monday,
Diamondbacks,Braves,5/31/2022,6:40 PM,Tuesday,
Diamondbacks,Braves,6/1/2022,12:40 PM,Wednesday,
Diamondbacks,Reds,6/13/2022,6:40 PM,Monday,
Diamondbacks,Reds,6/14/2022,6:40 PM,Tuesday,
Diamondbacks,Reds,6/15/2022,12:40 PM,Wednesday,
Diamondbacks,Twins,6/17/2022,6:40 PM,Friday,
Diamondbacks,Twins,6/18/2022,7:10 PM,Saturday,
Diamondbacks,Twins,6/19/2022,1:10 PM,Sunday,
Diamondbacks,Tigers,6/24/2022,6:40 PM,Friday,
Diamondbacks,Tigers,6/25/2022,7:10 PM,Saturday,
Diamondbacks,Tigers,6/26/2022,1:10 PM,Sunday,
Diamondbacks,Padres,6/28/2022,6:40 PM,Tuesday,
Diamondbacks,Padres,6/29/2022,12:40 PM,Wednesday,
Diamondbacks,Giants,7/4/2022,6:10 PM,Monday,
Diamondbacks,Giants,7/5/2022,6:40 PM,Tuesday,
Diamondbacks,Giants,7/6/2022,6:40 PM,Wednesday,
Diamondbacks,Rockies,7/7/2022,6:40 PM,Thursday,
Diamondbacks,Rockies,7/8/2022,6:40 PM,Friday,
Diamondbacks,Rockies,7/9/2022,1:10 PM,Saturday,
Diamondbacks,Rockies,7/10/2022,1:10 PM,Sunday,
Diamondbacks,Nationals,7/22/2022,6:40 PM,Friday,
Diamondbacks,Nationals,7/23/2022,5:10 PM,Saturday,
Diamondbacks,Nationals,7/24/2022,1:10 PM,Sunday,
Diamondbacks,Giants,7/25/2022,6:40 PM,Monday,
Diamondbacks,Giants,7/26/2022,6:40 PM,Tuesday,
Diamondbacks,Giants,7/27/2022,12:40 PM,Wednesday,
Diamondbacks,Rockies,8/5/2022,6:40 PM,Friday,
Diamondbacks,Rockies,8/6/2022,5:10 PM,Saturday,
Diamondbacks,Rockies,8/7/2022,1:10 PM,Sunday,
Diamondbacks,Pirates,8/8/2022,6:40 PM,Monday,
Diamondbacks,Pirates,8/9/2022,6:40 PM,Tuesday,
Diamondbacks,Pirates,8/10/2022,6:40 PM,Wednesday,
Diamondbacks,Pirates,8/11/2022,12:40 PM,Thursday,
Diamondbacks,Cardinals,8/19/2022,6:40 PM,Friday,
Diamondbacks,Cardinals,8/20/2022,5:10 PM,Saturday,
Diamondbacks,Cardinals,8/21/2022,1:10 PM,Sunday,
Diamondbacks,Phillies,8/29/2022,6:40 PM,Monday,
Diamondbacks,Phillies,8/30/2022,6:40 PM,Tuesday,
Diamondbacks,Phillies,8/31/2022,6:40 PM,Wednesday,
Diamondbacks,Brewers,9/1/2022,6:40 PM,Thursday,
Diamondbacks,Brewers,9/2/2022,6:40 PM,Friday,
Diamondbacks,Brewers,9/3/2022,5:10 PM,Saturday,
Diamondbacks,Brewers,9/4/2022,1:10 PM,Sunday,
Diamondbacks,Dodgers,9/12/2022,6:40 PM,Monday,
Diamondbacks,Dodgers,9/13/2022,6:40 PM,Tuesday,
Diamondbacks,Dodgers,9/14/2022,6:40 PM,Wednesday,
Diamondbacks,Padres,9/15/2022,6:40 PM,Thursday,
Diamondbacks,Padres,9/16/2022,6:40 PM,Friday,
Diamondbacks,Padres,9/17/2022,5:10 PM,Saturday,
Diamondbacks,Padres,9/18/2022,1:10 PM,Sunday,
Diamondbacks,Giants,9/23/2022,6:40 PM,Friday,
Diamondbacks,Giants,9/24/2022,5:10 PM,Saturday,
Diamondbacks,Giants,9/25/2022,1:10 PM,Sunday,
Dodgers,Reds,4/14/2022,7:10 PM,Thursday,
Dodgers,Reds,4/15/2022,7:10 PM,Friday,
Dodgers,Reds,4/16/2022,7:10 PM,Saturday,
Dodgers,Reds,4/17/2022,1:10 PM,Sunday,
Dodgers,Braves,4/18/2022,7:10 PM,Monday,
Dodgers,Braves,4/19/2022,7:10 PM,Tuesday,
Dodgers,Braves,4/20/2022,12:10 PM,Wednesday,
Dodgers,Tigers,4/29/2022,7:10 PM,Friday,
Dodgers,Tigers,4/30/2022,7:10 PM,Saturday,
Dodgers,Tigers,5/1/2022,1:10 PM,Sunday,
Dodgers,Giants,5/3/2022,7:10 PM,Tuesday,
Dodgers,Giants,5/4/2022,7:10 PM,Wednesday,
Dodgers,Phillies,5/12/2022,7:10 PM,Thursday,
Dodgers,Phillies,5/13/2022,7:10 PM,Friday,
Dodgers,Phillies,5/14/2022,7:10 PM,Saturday,
Dodgers,Phillies,5/15/2022,1:10 PM,Sunday,
Dodgers,Diamondbacks,5/16/2022,7:10 PM,Monday,
Dodgers,Diamondbacks,5/17/2022,12:10 PM,Tuesday,DH
Dodgers,Diamondbacks,5/18/2022,1:10 PM,Wednesday,
Dodgers,Pirates,5/30/2022,7:10 PM,Monday,
Dodgers,Pirates,5/31/2022,7:10 PM,Tuesday,
Dodgers,Pirates,6/1/2022,5:10 PM,Wednesday,
Dodgers,Mets,6/2/2022,7:10 PM,Thursday,
Dodgers,Mets,6/3/2022,7:10 PM,Friday,
Dodgers,Mets,6/4/2022,7:10 PM,Saturday,
Dodgers,Mets,6/5/2022,1:10 PM,Sunday,
Dodgers,Angels,6/14/2022,7:10 PM,Tuesday,
Dodgers,Angels,6/15/2022,7:10 PM,Wednesday,
Dodgers,Guardians,6/17/2022,7:10 PM,Friday,
Dodgers,Guardians,6/18/2022,4:15 PM,Saturday,
Dodgers,Guardians,6/19/2022,1:10 PM,Sunday,
Dodgers,Padres,6/30/2022,7:10 PM,Thursday,
Dodgers,Padres,7/1/2022,7:10 PM,Friday,
Dodgers,Padres,7/2/2022,4:15 PM,Saturday,
Dodgers,Padres,7/3/2022,1:10 PM,Sunday,
Dodgers,Rockies,7/4/2022,7:10 PM,Monday,
Dodgers,Rockies,7/5/2022,7:10 PM,Tuesday,
Dodgers,Rockies,7/6/2022,7:10 PM,Wednesday,
Dodgers,Cubs,7/7/2022,7:10 PM,Thursday,
Dodgers,Cubs,7/8/2022,7:10 PM,Friday,
Dodgers,Cubs,7/9/2022,7:10 PM,Saturday,
Dodgers,Cubs,7/10/2022,1:10 PM,Sunday,
Dodgers,Giants,7/21/2022,7:08 PM,Thursday,
Dodgers,Giants,7/22/2022,7:10 PM,Friday,
Dodgers,Giants,7/23/2022,4:15 PM,Saturday,
Dodgers,Giants,7/24/2022,1:10 PM,Sunday,
Dodgers,Nationals,7/25/2022,7:10 PM,Monday,
Dodgers,Nationals,7/26/2022,7:10 PM,Tuesday,
Dodgers,Nationals,7/27/2022,12:10 PM,Wednesday,
Dodgers,Padres,8/5/2022,7:10 PM,Friday,
Dodgers,Padres,8/6/2022,6:10 PM,Saturday,
Dodgers,Padres,8/7/2022,1:10 PM,Sunday,
Dodgers,Twins,8/9/2022,7:10 PM,Tuesday,
Dodgers,Twins,8/10/2022,7:10 PM,Wednesday,
Dodgers,Marlins,8/19/2022,7:10 PM,Friday,
Dodgers,Marlins,8/20/2022,6:10 PM,Saturday,
Dodgers,Marlins,8/21/2022,1:10 PM,Sunday,
Dodgers,Brewers,8/22/2022,7:10 PM,Monday,
Dodgers,Brewers,8/23/2022,7:10 PM,Tuesday,
Dodgers,Brewers,8/24/2022,6:00 PM,Wednesday,
Dodgers,Padres,9/2/2022,7:10 PM,Friday,
Dodgers,Padres,9/3/2022,6:10 PM,Saturday,
Dodgers,Padres,9/4/2022,1:10 PM,Sunday,
Dodgers,Giants,9/5/2022,7:10 PM,Monday,
Dodgers,Giants,9/6/2022,7:10 PM,Tuesday,
Dodgers,Giants,9/7/2022,1:10 PM,Wednesday,
Dodgers,Diamondbacks,9/19/2022,7:10 PM,Monday,
Dodgers,Diamondbacks,9/20/2022,12:10 PM,Tuesday,DH
Dodgers,Diamondbacks,9/21/2022,7:10 PM,Wednesday,
Dodgers,Diamondbacks,9/22/2022,7:10 PM,Thursday,
Dodgers,Cardinals,9/23/2022,7:10 PM,Friday,
Dodgers,Cardinals,9/24/2022,6:10 PM,Saturday,
Dodgers,Cardinals,9/25/2022,1:10 PM,Sunday,
Dodgers,Rockies,9/30/2022,7:10 PM,Friday,
Dodgers,Rockies,10/1/2022,6:10 PM,Saturday,
Dodgers,Rockies,10/2/2022,1:10 PM,Sunday,
Dodgers,Rockies,10/3/2022,7:10 PM,Monday,
Dodgers,Rockies,10/4/2022,7:10 PM,Tuesday,
Dodgers,Rockies,10/5/2022,TBA,Wednesday,
Giants,Marlins,4/8/2022,1:35 PM,Friday,
Giants,Marlins,4/9/2022,1:05 PM,Saturday,
Giants,Marlins,4/10/2022,1:05 PM,Sunday,
Giants,Padres,4/11/2022,6:45 PM,Monday,
Giants,Padres,4/12/2022,6:45 PM,Tuesday,
Giants,Padres,4/13/2022,12:45 PM,Wednesday,
Giants,Athletics,4/26/2022,6:45 PM,Tuesday,
Giants,Athletics,4/27/2022,6:45 PM,Wednesday,
Giants,Nationals,4/29/2022,7:15 PM,Friday,
Giants,Nationals,4/30/2022,1:05 PM,Saturday,
Giants,Nationals,5/1/2022,1:05 PM,Sunday,
Giants,Cardinals,5/5/2022,6:45 PM,Thursday,
Giants,Cardinals,5/6/2022,7:15 PM,Friday,
Giants,Cardinals,5/7/2022,4:15 PM,Saturday,
Giants,Cardinals,5/8/2022,1:05 PM,Sunday,
Giants,Rockies,5/9/2022,6:45 PM,Monday,
Giants,Rockies,5/10/2022,6:45 PM,Tuesday,
Giants,Rockies,5/11/2022,12:45 PM,Wednesday,
Giants,Padres,5/20/2022,7:15 PM,Friday,
Giants,Padres,5/21/2022,1:05 PM,Saturday,
Giants,Padres,5/22/2022,1:05 PM,Sunday,
Giants,Mets,5/23/2022,6:45 PM,Monday,
Giants,Mets,5/24/2022,6:45 PM,Tuesday,
Giants,Mets,5/25/2022,12:45 PM,Wednesday,
Giants,Rockies,6/7/2022,6:45 PM,Tuesday,
Giants,Rockies,6/8/2022,6:45 PM,Wednesday,
Giants,Rockies,6/9/2022,12:45 PM,Thursday,
Giants,Dodgers,6/10/2022,7:15 PM,Friday,
Giants,Dodgers,6/11/2022,4:15 PM,Saturday,
Giants,Dodgers,6/12/2022,1:05 PM,Sunday,
Giants,Royals,6/13/2022,6:45 PM,Monday,
Giants,Royals,6/14/2022,6:45 PM,Tuesday,
Giants,Royals,6/15/2022,12:45 PM,Wednesday,
Giants,Reds,6/24/2022,7:15 PM,Friday,
Giants,Reds,6/25/2022,4:15 PM,Saturday,
Giants,Reds,6/26/2022,1:05 PM,Sunday,
Giants,Tigers,6/28/2022,6:45 PM,Tuesday,
Giants,Tigers,6/29/2022,12:45 PM,Wednesday,
Giants,White Sox,7/1/2022,7:15 PM,Friday,
Giants,White Sox,7/2/2022,1:05 PM,Saturday,
Giants,White Sox,7/3/2022,1:05 PM,Sunday,
Giants,Diamondbacks,7/11/2022,6:45 PM,Monday,
Giants,Diamondbacks,7/12/2022,6:45 PM,Tuesday,
Giants,Diamondbacks,7/13/2022,12:45 PM,Wednesday,
Giants,Brewers,7/14/2022,6:45 PM,Thursday,
Giants,Brewers,7/15/2022,7:15 PM,Friday,
Giants,Brewers,7/16/2022,4:15 PM,Saturday,
Giants,Brewers,7/17/2022,1:05 PM,Sunday,
Giants,Cubs,7/28/2022,6:45 PM,Thursday,
Giants,Cubs,7/29/2022,7:15 PM,Friday,
Giants,Cubs,7/30/2022,6:05 PM,Saturday,
Giants,Cubs,7/31/2022,1:05 PM,Sunday,
Giants,Dodgers,8/1/2022,6:45 PM,Monday,
Giants,Dodgers,8/2/2022,6:45 PM,Tuesday,
Giants,Dodgers,8/3/2022,6:45 PM,Wednesday,
Giants,Dodgers,8/4/2022,12:45 PM,Thursday,
Giants,Pirates,8/12/2022,7:15 PM,Friday,
Giants,Pirates,8/13/2022,6:05 PM,Saturday,
Giants,Pirates,8/14/2022,1:05 PM,Sunday,
Giants,Diamondbacks,8/15/2022,6:45 PM,Monday,
Giants,Diamondbacks,8/16/2022,6:45 PM,Tuesday,
Giants,Diamondbacks,8/17/2022,6:45 PM,Wednesday,
Giants,Diamondbacks,8/18/2022,12:45 PM,Thursday,
Giants,Padres,8/29/2022,6:45 PM,Monday,
Giants,Padres,8/30/2022,6:45 PM,Tuesday,
Giants,Padres,8/31/2022,12:45 PM,Wednesday,
Giants,Phillies,9/2/2022,7:15 PM,Friday,
Giants,Phillies,9/3/2022,1:05 PM,Saturday,
Giants,Phillies,9/4/2022,1:05 PM,Sunday,
Giants,Braves,9/12/2022,6:45 PM,Monday,
Giants,Braves,9/13/2022,6:45 PM,Tuesday,
Giants,Braves,9/14/2022,12:45 PM,Wednesday,
Giants,Dodgers,9/16/2022,7:15 PM,Friday,
Giants,Dodgers,9/17/2022,6:05 PM,Saturday,
Giants,Dodgers,9/18/2022,1:05 PM,Sunday,
Giants,Rockies,9/27/2022,6:45 PM,Tuesday,
Giants,Rockies,9/28/2022,6:45 PM,Wednesday,
Giants,Rockies,9/29/2022,6:45 PM,Thursday,
Giants,Diamondbacks,9/30/2022,7:15 PM,Friday,
Giants,Diamondbacks,10/1/2022,1:05 PM,Saturday,
Giants,Diamondbacks,10/2/2022,1:05 PM,Sunday,
Guardians,Giants,4/15/2022,7:10 PM,Friday,
Guardians,Giants,4/16/2022,6:10 PM,Saturday,
Guardians,Giants,4/17/2022,1:40 PM,Sunday,
Guardians,White Sox,4/18/2022,6:10 PM,Monday,
Guardians,White Sox,4/19/2022,6:10 PM,Tuesday,
Guardians,White Sox,4/20/2022,6:10 PM,Wednesday,
Guardians,White Sox,4/21/2022,1:10 PM,Thursday,
Guardians,Padres,5/3/2022,6:10 PM,Tuesday,
Guardians,Padres,5/4/2022,1:10 PM,Wednesday,
Guardians,Blue Jays,5/5/2022,6:10 PM,Thursday,
Guardians,Blue Jays,5/6/2022,7:10 PM,Friday,
Guardians,Blue Jays,5/7/2022,6:10 PM,Saturday,
Guardians,Blue Jays,5/8/2022,1:40 PM,Sunday,
Guardians,Reds,5/17/2022,6:10 PM,Tuesday,
Guardians,Reds,5/18/2022,6:10 PM,Wednesday,
Guardians,Tigers,5/20/2022,7:10 PM,Friday,
Guardians,Tigers,5/21/2022,6:10 PM,Saturday,
Guardians,Tigers,5/22/2022,1:40 PM,Sunday,
Guardians,Royals,5/30/2022,6:10 PM,Monday,
Guardians,Royals,5/31/2022,6:10 PM,Tuesday,
Guardians,Royals,6/1/2022,1:10 PM,Wednesday,
Guardians,Rangers,6/6/2022,7:10 PM,Monday,
Guardians,Rangers,6/7/2022,7:10 PM,Tuesday,
Guardians,Rangers,6/8/2022,7:10 PM,Wednesday,
Guardians,Athletics,6/9/2022,7:10 PM,Thursday,
Guardians,Athletics,6/10/2022,7:10 PM,Friday,
Guardians,Athletics,6/11/2022,4:10 PM,Saturday,
Guardians,Athletics,6/12/2022,1:40 PM,Sunday,
Guardians,Red Sox,6/24/2022,7:10 PM,Friday,
Guardians,Red Sox,6/25/2022,6:10 PM,Saturday,
Guardians,Red Sox,6/26/2022,1:40 PM,Sunday,
Guardians,Twins,6/27/2022,7:10 PM,Monday,
Guardians,Twins,6/28/2022,1:10 PM,Tuesday,DH
Guardians,Twins,6/29/2022,7:10 PM,Wednesday,
Guardians,Twins,6/30/2022,1:10 PM,Thursday,
Guardians,Yankees,7/1/2022,7:10 PM,Friday,
Guardians,Yankees,7/2/2022,6:10 PM,Saturday,
Guardians,Yankees,7/3/2022,1:40 PM,Sunday,
Guardians,White Sox,7/11/2022,7:10 PM,Monday,
Guardians,White Sox,7/12/2022,7:10 PM,Tuesday,
Guardians,White Sox,7/13/2022,7:10 PM,Wednesday,
Guardians,Tigers,7/15/2022,7:10 PM,Friday,
Guardians,Tigers,7/16/2022,4:10 PM,Saturday,
